25
0,0,0,0,23,6,0,11,9,1,14,0,0,0,15,0,0,3,0,0,7,0,0,22,19
17,9,0,0,5,0,2,0,0,0,0,7,0,4,10,0,20,0,8,0,3,23,0,0,16
0,0,0,0,0,10,0,0,19,0,0,0,24,0,0,0,0,14,0,4,1,13,15,5,0
0,3,7,14,0,0,15,0,0,8,13,23,22,0,18,16,0,9,0,10,0,0,17,24,4
0,0,0,0,0,21,0,0,0,22,0,0,0,2,11,23,0,0,12,18,20,0,0,0,0
7,14,0,0,0,9,25,16,0,11,23,0,8,0,13,0,24,19,0,0,2,0,20,0,12
2,17,0,19,15,0,0,4,0,5,0,0,6,0,0,1,13,18,14,0,0,0,0,0,7
0,0,0,9,4,19,0,0,21,0,0,0,0,0,7,2,0,20,17,0,0,24,0,0,0
0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,8,12,0,10,3,0,0,14,0,13
0,0,0,0,21,0,0,0,0,0,0,17,0,16,0,9,0,0,0,0,0,0,0,0,22
18,25,0,0,6,1,0,0,0,24,17,0,12,5,20,0,0,0,0,0,0,0,0,0,0
0,16,0,13,0,0,6,0,0,18,11,0,14,0,0,0,0,0,3,0,19,5,0,0,24
0,10,17,0,0,5,0,0,0,2,9,25,0,1,24,0,0,0,11,0,0,3,22,0,0
15,2,0,1,12,14,0,22,0,21,18,0,10,0,0,0,25,6,0,0,13,9,0,11,17
11,0,23,4,0,0,8,0,0,0,15,0,0,0,22,13,2,0,20,19,25,14,0,0,0
0,13,0,0,17,0,0,19,25,23,0,3,0,0,2,0,6,0,7,0,0,16,0,14,1
0,5,0,0,0,8,0,0,0,9,0,0,0,24,0,0,0,11,0,0,10,0,12,0,25
0,0,0,0,0,0,12,0,11,10,0,6,1,0,5,14,16,0,13,0,17,0,0,15,18
16,0,0,0,14,22,21,24,18,0,0,0,0,0,0,0,0,0,0,15,0,11,0,2,0
0,15,11,0,0,0,7,5,16,14,19,0,0,0,21,0,23,24,0,0,8,4,9,0,0
5,0,0,22,0,0,0,0,24,7,8,0,0,14,0,17,0,12,0,0,4,0,10,20,9
0,0,15,12,18,4,13,0,0,0,0,0,0,25,3,0,0,0,0,0,11,0,0,23,0
6,0,13,11,10,2,17,0,0,0,0,0,19,0,9,5,8,23,0,0,22,21,0,16,0
4,23,2,0,0,0,0,0,10,0,0,0,0,18,0,0,21,0,16,22,0,0,0,8,15
0,0,0,0,0,0,0,21,12,0,22,0,0,23,0,0,0,0,0,24,0,0,1,18,0
