16
0,0,0,0,0,5,0,0,6,0,16,0,12,0,4,0
0,0,4,9,0,15,11,0,8,3,0,0,14,0,0,0
0,0,15,6,8,10,14,0,0,12,0,0,0,16,0,0
0,0,0,0,1,0,0,0,0,14,4,11,0,8,3,6
0,0,0,8,0,1,7,0,0,4,2,3,0,0,11,14
0,0,0,0,10,0,0,15,14,11,0,0,0,0,0,0
0,15,5,2,14,6,4,0,0,1,0,9,0,13,10,0
0,0,0,0,0,0,2,0,0,0,12,0,0,9,15,0
0,0,0,0,15,14,12,1,0,8,13,0,5,0,0,0
0,0,0,15,3,0,0,0,0,0,0,0,7,0,2,9
0,0,0,0,0,0,0,0,0,0,0,7,3,0,13,16
6,0,0,0,0,16,0,0,5,0,0,14,0,12,0,0
0,0,0,0,5,0,0,16,0,0,0,2,0,0,1,15
8,0,0,10,0,0,0,0,0,0,0,0,13,2,0,0
0,5,6,11,0,0,10,0,3,0,1,4,0,7,0,0
0,3,1,0,9,0,0,0,16,0,7,0,10,0,5,0
