25
11,0,19,0,0,0,0,0,7,10,21,18,9,0,1,2,0,0,0,0,3,23,22,24,13
17,14,18,0,0,0,0,0,0,25,5,16,0,0,0,0,11,19,0,22,7,9,2,6,0
0,0,7,0,9,0,18,5,0,11,17,0,8,0,23,4,0,0,10,0,20,25,0,19,21
0,8,0,2,5,0,0,0,21,22,11,0,20,13,15,0,0,0,0,0,0,14,16,0,0
0,25,0,0,0,8,16,0,0,0,14,6,0,0,7,0,0,0,15,0,0,0,5,12,0
7,1,15,12,17,0,0,3,25,0,10,0,5,11,0,20,0,0,0,0,0,0,0,0,0
24,22,4,0,0,0,11,0,0,8,0,0,21,20,0,0,0,9,0,0,0,6,0,0,0
6,0,21,0,10,0,0,4,19,0,0,0,0,0,0,7,16,0,8,2,0,0,18,14,0
0,0,0,3,0,2,0,0,0,14,0,4,0,18,12,0,22,0,0,6,0,0,19,8,0
0,0,13,0,14,0,0,23,1,21,0,3,25,0,0,0,24,0,0,0,9,2,0,0,7
0,0,0,0,18,9,8,11,24,0,0,7,0,0,0,19,0,3,1,0,0,0,0,17,0
20,0,25,0,0,18,0,19,0,0,0,22,0,9,0,0,0,0,0,0,10,0,0,5,16
0,6,0,0,8,16,21,0,5,23,0,0,24,0,0,0,17,10,2,0,11,0,0,0,0
0,2,10,0,11,0,6,22,13,20,0,0,0,0,0,16,0,0,0,15,0,18,0,0,0
16,0,0,0,0,25,0,7,0,17,0,14,0,6,0,9,0,0,18,0,0,0,0,0,0
18,15,0,0,0,24,0,0,0,19,0,23,0,12,21,22,10,5,17,0,0,0,0,0,0
4,0,0,0,0,0,10,0,0,3,19,8,1,7,0,25,6,0,12,0,5,0,0,0,0
0,0,6,0,23,0,0,1,8,0,0,0,0,0,16,13,21,20,0,0,0,22,0,25,3
0,0,9,0,0,20,25,13,0,2,0,15,0,0,0,0,0,0,0,24,19,0,7,0,0
0,17,11,0,3,0,9,12,23,0,25,0,0,10,0,1,0,0,0,0,13,0,8,0,0
0,20,0,10,25,3,0,0,9,0,13,0,15,0,0,17,0,0,6,7,12,0,21,0,14
13,11,1,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,5,0,16,4,0,0
8,0,22,0,0,4,0,0,12,16,0,0,2,0,0,24,0,11,0,0,0,10,0,0,15
0,21,16,0,24,11,0,0,6,0,0,0,22,0,5,0,15,23,4,9,2,19,0,20,0
2,12,0,0,0,0,0,0,0,24,3,0,6,0,0,10,13,0,19,0,22,7,0,0,18
