25
3,0,18,24,0,22,0,0,5,0,0,4,20,23,0,25,14,17,7,0,0,9,0,0,15
0,0,16,0,23,17,13,1,4,0,12,0,0,0,0,3,0,24,0,0,0,2,0,21,0
2,12,0,0,20,0,7,3,0,19,24,0,5,0,0,23,21,0,13,11,0,14,0,0,0
0,0,0,19,0,0,12,20,0,21,0,14,6,0,0,0,0,0,8,9,13,7,0,22,23
6,11,0,0,0,0,0,0,0,0,0,21,19,0,0,16,0,0,1,15,0,3,25,0,20
0,15,0,0,25,0,0,0,0,0,6,0,7,0,0,0,12,0,0,0,2,0,8,0,0
22,20,0,7,0,13,1,0,16,0,15,23,12,0,14,0,0,0,24,6,0,10,3,0,21
0,13,21,0,0,12,0,15,0,0,0,0,0,0,25,0,8,0,10,4,0,0,23,0,0
9,0,0,8,0,0,0,0,0,6,17,0,0,10,0,1,0,23,14,0,0,0,0,19,0
14,19,6,5,0,0,23,21,0,20,0,0,0,9,0,0,0,25,0,0,0,1,0,0,13
25,1,11,0,0,0,2,4,0,0,8,0,0,0,0,24,3,0,0,0,18,16,12,0,0
0,0,13,16,0,0,0,19,9,0,0,12,0,0,0,20,23,0,0,0,14,15,4,0,1
0,0,0,0,2,0,3,6,0,5,0,20,0,11,13,7,0,14,0,21,9,8,0,0,24
20,0,0,22,10,0,16,0,14,13,9,0,0,0,1,8,25,0,0,0,0,0,0,0,0
18,0,8,0,9,0,20,0,0,1,0,24,16,14,10,4,0,6,15,12,0,0,17,2,19
0,0,2,0,0,0,0,0,0,11,7,0,0,5,0,6,0,0,19,0,4,0,0,16,0
15,0,25,0,6,0,0,0,10,0,0,22,17,0,16,13,24,0,0,1,0,0,18,12,0
21,0,5,20,19,14,0,18,17,0,0,0,0,0,4,0,11,7,0,0,24,23,6,0,0
8,0,0,0,0,0,0,0,23,24,0,13,0,0,9,12,5,0,22,0,0,0,15,0,0
11,0,22,0,0,3,9,0,0,0,0,25,18,0,23,0,20,10,0,16,0,17,2,0,5
5,0,0,11,17,9,0,0,13,18,22,0,0,3,15,0,19,0,21,0,1,0,14,0,25
0,0,0,0,0,4,15,7,1,0,18,0,0,2,0,14,0,5,0,25,0,20,0,0,0
0,24,0,0,15,0,0,0,0,0,23,0,1,0,5,11,0,4,12,22,0,19,0,18,8
0,21,1,14,0,19,11,5,24,22,4,0,0,13,6,15,7,0,0,8,17,0,0,23,0
0,0,0,0,13,0,6,16,0,0,14,11,10,12,0,9,2,0,0,0,7,0,0,0,0
