25
0,0,0,0,14,2,0,0,0,10,0,0,0,25,0,0,22,0,0,0,8,0,3,5,0
0,0,21,0,0,17,0,0,0,0,0,0,24,2,6,1,8,11,7,14,4,0,18,0,23
0,17,8,0,6,0,23,0,0,0,0,0,0,0,0,15,0,5,0,0,19,12,0,16,9
0,3,0,1,0,0,18,0,0,0,0,9,16,13,19,2,0,4,0,0,21,14,0,25,24
0,7,0,0,0,0,19,0,21,0,1,10,0,0,0,25,18,23,13,0,17,0,0,11,6
10,4,0,0,0,0,0,19,0,1,0,0,0,24,0,18,0,0,3,23,25,0,0,14,0
20,0,18,0,24,0,0,22,16,0,0,8,19,0,0,5,0,0,0,11,13,21,0,0,0
0,16,0,0,8,13,9,5,0,0,0,0,0,15,0,0,0,24,21,0,0,0,6,12,18
12,0,1,0,21,3,0,0,14,25,7,11,0,17,0,0,15,0,0,16,2,0,0,0,0
3,5,11,0,0,0,0,18,15,6,14,0,21,12,0,7,17,22,8,0,0,0,20,0,0
0,0,6,0,13,0,20,0,9,21,0,3,12,0,11,0,0,0,0,17,0,0,4,8,0
0,0,3,0,15,0,0,0,0,11,22,0,4,18,0,0,16,9,24,0,0,17,0,0,0
14,19,0,0,11,0,0,23,0,0,0,0,0,0,8,20,0,1,25,18,0,15,5,0,0
2,0,24,0,0,0,13,0,0,5,0,17,0,0,0,0,0,0,14,0,23,0,0,7,20
23,10,25,0,5,22,0,0,0,0,16,0,0,0,7,6,0,8,12,13,0,18,0,9,0
25,6,0,0,0,0,22,0,0,13,0,23,2,0,17,14,0,0,5,1,15,0,8,4,0
4,0,0,5,0,10,0,0,12,18,0,24,15,19,1,0,0,7,20,8,3,0,0,2,0
7,0,15,0,0,23,0,0,0,0,0,0,9,16,13,0,0,12,0,0,0,25,10,21,19
13,0,0,17,0,1,0,0,0,7,5,0,8,3,0,16,4,0,15,10,0,0,0,0,11
0,23,9,0,16,0,0,0,0,20,18,22,0,0,10,21,0,0,19,0,0,0,1,24,0
0,2,0,19,0,0,25,0,0,22,0,0,0,7,0,0,0,0,18,15,11,1,23,13,10
0,9,0,0,3,4,0,0,0,23,11,0,1,0,21,19,14,6,2,0,20,8,0,0,15
0,14,0,0,7,20,0,10,0,8,0,0,13,0,15,0,3,17,23,5,9,0,0,0,0
0,18,0,0,0,15,0,21,0,0,3,12,10,4,22,0,13,0,1,20,0,0,16,19,2
21,0,20,0,0,16,6,1,0,0,8,0,17,0,0,0,9,0,0,0,0,0,24,0,0
