25
0,0,5,1,0,0,0,0,14,20,0,0,0,0,0,15,0,0,0,0,0,0,21,2,0
0,9,0,0,0,0,0,25,19,4,12,22,0,0,0,0,0,14,5,0,0,18,17,0,0
0,4,0,22,0,6,9,18,21,16,0,15,24,0,17,0,1,2,0,7,10,0,12,14,0
0,0,14,0,0,2,0,23,0,0,10,18,0,0,8,0,3,11,0,0,0,24,0,22,5
0,0,17,0,21,0,0,0,22,7,0,11,0,0,3,10,0,0,16,19,15,20,23,0,0
0,0,0,10,5,0,0,16,0,0,0,0,3,8,2,0,15,0,0,0,24,0,22,4,25
0,0,0,12,20,21,18,11,15,0,0,0,0,16,0,0,2,0,1,14,0,0,0,8,0
0,18,8,0,9,0,6,2,0,0,4,0,22,0,12,0,0,0,0,13,0,0,16,0,0
0,0,0,23,0,9,7,0,0,8,13,0,0,0,0,0,0,12,25,0,21,0,0,0,15
0,0,2,0,0,17,0,0,20,22,25,5,1,0,0,7,0,0,0,0,0,13,0,10,11
0,20,0,24,0,18,4,0,1,23,16,0,8,17,19,0,7,0,0,5,0,0,0,0,2
0,0,0,0,14,12,25,9,0,0,0,0,0,0,0,0,0,10,23,0,16,8,0,0,0
12,2,1,0,0,0,14,0,3,6,0,4,25,0,0,0,18,0,0,0,0,7,20,5,0
0,16,7,0,18,10,2,0,0,19,0,0,0,0,0,1,13,17,3,0,0,0,0,24,0
9,0,10,0,0,20,8,13,0,0,18,0,0,7,0,0,25,0,0,0,23,0,0,0,0
0,0,0,0,1,11,0,8,18,0,5,0,20,0,0,21,0,0,0,0,14,0,0,6,0
0,3,0,7,8,15,21,5,0,0,0,14,18,2,0,0,17,20,0,0,19,0,0,0,0
25,0,0,0,22,0,0,1,13,0,0,0,0,4,0,9,0,0,0,0,7,0,5,0,17
17,0,0,0,0,0,0,0,0,9,0,0,0,1,23,0,24,19,0,15,0,22,0,13,0
0,0,19,2,0,4,0,0,0,0,0,21,10,9,0,6,0,0,0,0,20,0,25,0,0
1,12,0,3,10,0,17,0,0,5,0,0,16,0,24,13,0,6,2,8,0,9,14,0,0
0,14,22,0,0,0,0,7,10,0,23,0,0,0,11,0,0,0,9,12,13,0,0,0,19
18,8,0,17,0,0,3,0,0,0,7,0,0,0,0,0,14,0,0,4,25,0,6,0,0
4,0,0,0,25,0,0,14,0,0,6,19,0,0,0,20,22,0,21,0,0,0,1,17,0
23,19,20,0,15,0,1,0,6,13,0,25,0,10,4,0,0,0,18,11,0,16,0,21,0
