25
24,2,0,0,0,23,3,0,0,6,19,17,0,0,0,0,0,5,0,0,0,0,13,0,11
0,10,0,17,0,11,0,0,0,20,25,0,0,24,0,9,0,1,0,0,15,0,7,0,0
0,0,0,16,23,0,19,0,0,1,0,0,0,0,9,0,0,0,0,11,6,0,0,0,0
0,11,0,18,0,0,10,21,0,5,15,0,4,22,0,23,12,0,16,0,0,14,0,0,25
0,8,5,7,0,16,0,0,0,0,6,11,3,0,0,22,25,0,0,0,21,0,0,0,12
0,0,0,19,2,0,0,10,0,0,0,14,25,0,17,8,0,0,21,0,0,0,0,20,15
0,0,0,21,0,15,0,0,1,25,24,0,0,19,0,20,0,16,0,0,0,0,0,0,0
8,0,0,0,0,0,0,5,0,0,0,1,0,0,6,0,7,3,0,9,0,0,0,0,23
0,0,0,15,0,0,0,19,9,0,0,0,0,3,0,0,0,0,13,0,0,0,5,0,0
0,0,0,0,0,0,23,0,11,0,8,0,13,0,20,0,0,0,0,1,18,0,0,0,0
2,19,0,22,0,0,13,3,21,0,0,0,15,25,0,0,0,0,0,20,0,23,10,12,17
0,6,18,0,0,25,0,8,0,0,12,0,0,10,0,0,0,2,0,0,5,0,11,19,24
5,0,7,0,0,4,1,20,14,0,17,0,0,16,23,6,18,22,24,8,2,25,0,0,0
13,0,1,0,15,0,5,17,0,23,4,0,22,0,0,0,9,19,0,0,3,21,8,0,0
0,0,0,14,4,0,0,22,0,0,20,0,0,0,0,12,3,23,0,0,7,6,0,0,0
16,21,0,20,6,19,8,0,7,4,0,13,0,0,0,14,0,17,0,10,0,0,0,2,0
14,0,2,0,25,0,0,1,18,0,21,9,0,12,7,16,20,24,0,0,19,0,0,6,0
0,0,24,3,22,0,14,6,0,0,0,0,0,0,25,0,0,0,8,2,12,0,0,0,0
0,0,19,0,0,17,9,0,25,0,10,0,0,0,2,0,15,0,23,22,14,7,0,24,0
0,0,0,0,0,0,11,0,13,21,0,0,0,0,22,0,1,25,0,5,0,9,18,0,0
0,0,12,6,5,0,0,0,4,0,0,0,20,9,0,0,0,14,0,0,0,0,16,23,3
4,23,0,0,20,0,0,24,0,0,0,0,10,0,8,0,2,12,0,16,0,0,0,18,0
1,0,14,9,18,0,15,0,0,0,13,3,0,0,0,0,0,0,0,17,11,0,21,25,6
25,22,0,0,10,3,0,0,0,18,1,0,12,0,0,4,6,0,7,19,9,0,20,0,8
17,24,0,0,0,0,0,0,0,0,0,0,11,21,18,0,0,9,0,15,0,19,0,22,0
