25
0,0,0,0,0,0,8,0,0,7,20,0,21,18,0,22,16,0,0,23,0,10,0,25,0
0,13,17,0,0,10,18,0,15,19,0,0,0,0,6,9,0,0,0,12,23,0,0,11,8
0,11,8,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,18,3,9,0,0,2
6,0,15,0,0,20,24,17,25,0,9,0,10,0,16,5,0,0,2,0,13,0,0,12,0
0,16,0,18,0,0,0,2,0,13,19,23,0,25,8,6,3,1,20,17,7,0,0,5,24
0,0,3,0,19,15,0,0,0,0,0,0,0,8,0,0,22,0,9,0,0,20,0,23,10
18,0,0,0,6,0,0,0,0,0,0,0,11,9,13,0,2,19,0,3,0,0,0,17,0
0,0,14,16,0,23,6,0,17,0,22,12,5,0,0,7,0,0,0,13,15,0,0,24,4
0,17,12,0,5,9,19,0,0,0,0,0,6,4,21,0,0,14,18,25,0,8,0,1,0
8,0,1,0,0,0,0,12,10,11,0,0,0,3,0,15,0,23,17,0,22,5,0,0,0
0,24,0,13,0,0,0,5,0,0,25,18,16,6,10,17,0,0,0,0,0,0,0,0,0
0,25,6,0,0,0,4,0,12,23,0,0,0,0,22,0,0,0,8,10,2,0,0,0,11
3,5,7,0,0,21,17,19,14,15,1,0,4,23,0,0,0,0,0,0,18,25,0,0,0
19,0,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,11,21,22,4,13,17
0,0,0,0,0,0,0,3,22,9,0,21,17,5,24,19,7,0,12,0,20,0,1,0,0
21,0,2,14,0,24,3,0,1,0,12,0,0,16,11,0,6,22,0,8,5,0,0,0,0
25,0,0,4,0,0,0,11,0,0,0,6,0,14,19,12,20,15,0,0,0,16,0,0,0
0,0,11,0,13,12,0,25,16,22,0,0,1,2,23,0,0,0,10,7,9,0,0,0,0
1,6,10,0,0,0,21,0,0,2,0,0,0,22,0,0,0,13,11,14,0,0,0,8,0
24,8,9,3,12,0,0,0,6,14,15,0,0,13,7,25,23,0,0,0,0,0,19,4,0
0,0,22,2,10,0,0,15,0,0,0,0,0,0,12,3,0,24,1,5,0,0,0,21,25
0,9,0,23,3,0,14,0,0,0,0,0,0,21,18,8,13,17,6,0,1,11,0,0,0
14,19,0,0,7,0,11,0,0,1,0,0,9,0,4,10,0,0,23,0,17,0,18,0,20
17,0,0,6,18,0,9,0,5,16,0,22,8,1,2,0,11,20,0,15,24,0,14,0,0
12,0,4,5,1,0,23,20,21,0,0,11,0,24,0,0,18,0,25,0,0,13,0,0,7
